customer_key,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,postal_code,country,customer_segment,loyalty_tier,join_date
CUST-000760,Susan,Ortiz,daniellewilkins@example.com,001-732-867-0848x8686,1988-03-24,Female,258 Monique Estate,,Lake Amanda,AL,15021,USA,New,Silver,2025-06-26
CUST-000761,Eric,Brooks,kimwilliam@example.com,(584)967-6780x96458,2006-03-03,Female,597 Thomas Fort Suite 317,,Phyllismouth,PA,82880,USA,New,Gold,2024-06-01
CUST-000762,Wesley,Dean,amanda74@example.org,+1-814-686-2675x11997,1965-12-02,Male,655 Katrina Tunnel Suite 419,Suite 789,Youngtown,PW,07031,USA,VIP,Silver,2023-04-24
CUST-000763,Jamie,Doyle,brucerodriguez@example.org,4156972242,1992-09-03,Other,9276 Tran Port,Suite 601,West Alanborough,ID,39824,USA,New,,2024-07-14
CUST-000764,Charles,Dickerson,samuelallen@example.net,(467)815-5446x0539,1947-06-01,Male,4627 Brandon Isle Apt. 649,Apt. 192,Rileyberg,AS,66208,USA,Regular,Gold,2024-06-30
CUST-000765,Brad,Zavala,tara38@example.org,8774558212,1971-02-04,Female,567 Roberts Locks,,South Anntown,MP,63480,USA,Regular,Gold,2023-12-06
CUST-000766,Christopher,Harrington,lawsoncalvin@example.com,(551)329-4414x925,1971-11-22,Male,828 Zachary Row Suite 974,,Wallacestad,MS,42344,USA,New,Gold,2025-04-29
CUST-000767,Benjamin,Smith,kevin94@example.net,001-434-436-8771x569,1990-07-27,Male,076 Kenneth Creek Suite 359,,Owenston,TN,06758,USA,Regular,Silver,2024-08-01
CUST-000768,Stephanie,Schneider,ogibson@example.com,+1-743-814-8722x557,1960-11-15,Female,4741 Ferguson Wells,,Taylormouth,FL,31668,USA,VIP,Silver,2023-03-02
CUST-000769,Amanda,Levy,angela95@example.com,001-394-575-8166x0284,1970-09-13,Male,47040 Garcia Locks,,Schultzville,KS,96122,USA,VIP,Silver,2025-06-02
CUST-000770,Elizabeth,Burns,terrimartinez@example.com,001-359-950-8374x560,1946-06-09,Female,01759 Donna Canyon Apt. 706,,Armstrongview,OK,04884,USA,VIP,Silver,2025-10-10
CUST-000771,Ryan,Harper,lee16@example.net,(815)593-8967,1967-01-27,Female,7355 Williams Centers,,Andersonside,ND,28602,USA,Regular,Silver,2024-04-20
CUST-000772,Christopher,Lewis,lori39@example.org,643-509-7427,1972-01-25,Male,7967 Stephanie Grove,,East Janetown,TN,07257,USA,VIP,Gold,2023-08-25
CUST-000773,Emily,Perez,kim65@example.net,(960)682-5263,1989-05-30,Other,88669 Christopher Crossroad,,East Laura,GA,10404,USA,Regular,,2025-07-30
CUST-000774,Diane,Morris,lindamiller@example.org,001-778-992-5946,2005-07-21,Female,5325 Ramirez Club Apt. 818,,Christopherfurt,PW,59502,USA,VIP,Bronze,2023-08-18
CUST-000775,Tammy,Mcdaniel,briantran@example.net,+1-381-693-7684x1847,1968-11-25,Other,01483 John Grove,Apt. 112,Jacksonborough,PW,51509,USA,New,Bronze,2023-05-26
CUST-000776,Aaron,Olson,dmora@example.com,9908676183,1953-12-07,Other,76716 Susan Parks Apt. 048,Suite 804,New Petershire,IN,06362,USA,New,Bronze,2022-11-14
CUST-000777,Margaret,Martin,destiny64@example.net,(674)219-9160x53906,2005-08-24,Male,034 Matthew Shore Apt. 970,,New Chadstad,OH,75719,USA,New,Silver,2023-07-07
CUST-000778,Randy,Gardner,amarshall@example.com,821-253-1936x252,1953-09-11,Other,9088 Richardson Harbor,,East Michellebury,ID,48742,USA,New,Gold,2023-02-19
CUST-000779,Katelyn,Carey,faithhowell@example.org,7656735174,1968-08-11,Male,510 Jessica Hollow,,Port Kathyberg,PW,71683,USA,VIP,Silver,2024-06-21
CUST-000780,Christopher,Rivera,aknight@example.org,997-217-7170x30568,2001-02-09,Female,24605 Sylvia Glen Apt. 895,,East Shane,OH,34431,USA,VIP,Gold,2023-07-28
CUST-000781,Angela,Gallagher,qellis@example.com,5063434597,1985-02-04,Female,03324 Goodman Stravenue Suite 574,,Darrentown,ME,71652,USA,VIP,,2023-03-08
CUST-000782,Amanda,Williams,jaclyn73@example.org,+1-215-960-5427,1982-04-13,Other,476 Daniel Center Suite 976,,Nicolestad,LA,88792,USA,New,Silver,2023-09-05
CUST-000783,Robert,Murray,yhernandez@example.net,001-234-685-4039,2005-02-07,Female,560 Gray Ramp Apt. 613,,South Kimberly,NJ,04927,USA,VIP,Gold,2025-01-24
CUST-000784,Michelle,Ware,xgonzales@example.com,9394962637,2000-03-26,Other,10735 David Ranch Suite 220,Suite 824,East Jesse,TX,32201,USA,Regular,Silver,2024-09-16
CUST-000785,Douglas,Jensen,johnnygray@example.com,001-706-994-3069x523,1978-09-17,Male,2941 William Gardens Suite 006,,Jonside,MA,38153,USA,Regular,Bronze,2022-12-28
CUST-000786,Kimberly,Peterson,wilsonbeth@example.net,7425554280,2006-03-23,Other,2550 Hawkins Manors Suite 860,,North Jeremy,OR,17548,USA,Regular,,2024-06-06
CUST-000787,John,Jones,fjohnson@example.net,001-958-466-3992x879,2002-10-10,Other,14249 Robles Extensions Apt. 796,,Kevinchester,AL,31231,USA,New,Silver,2023-05-05
CUST-000788,Ian,Hawkins,ruizandrew@example.org,001-202-387-4512x022,1990-05-24,Female,4541 Hill Parks Apt. 104,Suite 627,Debratown,WI,13303,USA,VIP,Silver,2023-06-03
CUST-000789,Richard,Becker,kking@example.org,560.278.5483,1980-12-04,Male,723 Raymond Station Apt. 601,,Matthewberg,IN,18140,USA,Regular,Gold,2023-11-26
CUST-000790,Charles,Figueroa,vincent19@example.net,201.450.1967x972,1966-11-29,Female,18285 John Squares,,New Shannon,AL,35713,USA,New,Silver,2024-01-15
CUST-000791,Melissa,Molina,william91@example.com,+1-355-611-6397,1982-09-25,Male,5741 Melendez Hills,Suite 396,South David,PA,10951,USA,Regular,Gold,2024-07-24
CUST-000792,Amy,Steele,kevinandrews@example.com,001-673-967-7244x3435,1977-07-11,Female,657 Matthew Lodge,,Jeffreyhaven,VI,89151,USA,VIP,Bronze,2024-05-21
CUST-000793,Mary,Austin,hinesjeremy@example.net,+1-204-324-7960x0094,1971-03-26,Other,3762 Koch Lodge Suite 225,,Brittneyton,IN,54580,USA,New,Silver,2024-10-11
CUST-000794,Jerry,Larson,robbinsjoseph@example.net,4154273117,1969-10-14,Male,7569 Natasha Roads,Apt. 842,East Tiffany,RI,69639,USA,VIP,Gold,2025-03-07
CUST-000795,Joshua,Owen,ericryan@example.org,001-859-466-7715x39022,1991-07-26,Male,365 Brad Flats Apt. 990,,Lake Teresaton,NE,39903,USA,Regular,Bronze,2025-10-16
CUST-000796,Richard,Hancock,kevin78@example.com,855.940.4231,1982-07-21,Male,675 Shah Fork,,West Stephanie,TX,75810,USA,New,Bronze,2025-05-13
CUST-000797,Andrew,Flores,jodipowers@example.org,001-352-587-8357x338,1960-05-08,Other,45330 Valerie Manors Suite 122,,Katherineview,AK,83540,USA,VIP,Bronze,2024-01-14
CUST-000798,Nicholas,Klein,pmoore@example.org,(905)316-0232x510,1967-11-15,Female,8709 Walters Square Apt. 422,Suite 564,North Brittneyburgh,MN,49294,USA,VIP,Bronze,2024-07-18
CUST-000799,David,Hall,pughkelli@example.org,001-613-350-5349,1983-09-03,Other,57557 Patricia Lock Suite 328,,West Robert,AK,56938,USA,New,Gold,2025-05-28
CUST-000800,Robert,Bruce,powersmonique@example.net,(663)452-0076x150,1948-04-14,Female,569 Murray Club Suite 336,,New Bobbyshire,AZ,14827,USA,Regular,Gold,2023-03-13
CUST-000801,Sabrina,Hubbard,doconnor@example.net,592.278.8881,1962-07-17,Female,163 Rickey Pass Suite 851,,Sarahton,MI,82776,USA,VIP,Bronze,2022-12-20
CUST-000802,Brittany,Cook,iblake@example.org,(672)980-0727x2081,1954-07-24,Male,3564 Steven Fork,Apt. 830,Munozhaven,WV,78936,USA,VIP,Gold,2022-12-10
CUST-000803,Vanessa,Watson,michael49@example.net,267.814.6749,1968-09-15,Male,5185 Barry Corner Suite 456,,West Elizabethstad,GU,53214,USA,VIP,Gold,2024-08-03
CUST-000804,Kevin,Howe,gordonsabrina@example.net,539.520.0258x565,1993-05-18,Male,3031 Simpson Point Suite 192,Suite 154,Nuneztown,PR,14066,USA,Regular,Bronze,2023-06-17
CUST-000805,Elizabeth,Taylor,stephanie45@example.com,5059490809,1970-02-16,Female,88724 Davis Forest Apt. 343,,Port Emily,AK,04421,USA,VIP,Gold,2023-04-08
CUST-000806,Kelly,Edwards,christine30@example.com,001-941-579-9654x662,1967-06-20,Other,25275 Brown Expressway Apt. 302,,West Benjamin,MS,97960,USA,New,,2024-07-29
CUST-000807,Melissa,Cantrell,lopezchristian@example.com,290.341.8280x51666,1998-05-16,Male,278 Wise Oval,,New Angelaborough,MT,11366,USA,Regular,Bronze,2024-03-29
CUST-000808,Thomas,Carr,kevin20@example.org,(348)524-8863,1999-07-16,Female,1450 Sherry Villages,,New Anthonyberg,MS,89504,USA,New,Bronze,2023-10-25
CUST-000809,Brenda,Martinez,kristin93@example.net,001-360-361-0471,1996-02-26,Male,569 Pamela Stream,,Ortizside,TN,28212,USA,VIP,Silver,2023-12-24
CUST-000810,Tanya,Robinson,campbelljames@example.org,211.681.4051x32517,1964-06-24,Male,560 Sparks Valley,,Chavezport,TN,66473,USA,VIP,,2023-09-15
CUST-000811,Jason,Johnson,bakerlindsay@example.com,657-222-7579x407,1958-11-08,Male,4999 Smith Forks Apt. 913,,Adkinsport,CO,24857,USA,Regular,Bronze,2024-03-18
CUST-000812,Richard,Turner,bassandre@example.org,(275)831-8057x63101,1985-05-29,Female,1253 Johnson Heights Apt. 047,Suite 867,Nancyfurt,WI,83807,USA,Regular,Gold,2025-04-14
CUST-000813,Lisa,Garza,zachary70@example.net,961.900.7701,2004-08-31,Female,759 Larson Valleys,Apt. 078,North Sarahland,NV,14475,USA,New,Bronze,2024-09-29
CUST-000814,Katherine,Collier,ramirezandrew@example.org,544-615-5967x433,1986-08-23,Other,552 Ashley Coves Suite 033,,Johntown,FM,99739,USA,Regular,Bronze,2024-07-22
CUST-000815,Christina,Robles,paulpowell@example.com,561.697.7317,1992-12-04,Other,8723 Singleton Lane,,Tarabury,MP,81992,USA,VIP,Silver,2023-01-01
CUST-000816,Timothy,Burnett,qbeck@example.net,934-293-1796,1971-12-14,Male,8173 Ford Crossroad Apt. 162,Suite 069,West Karen,MO,40118,USA,Regular,Gold,2023-04-19
CUST-000817,Lori,Nichols,ssmith@example.net,+1-855-870-3934x2718,2004-12-03,Male,5290 Johnson Extensions,,Mercertown,AR,87901,USA,New,Gold,2024-01-15
CUST-000818,Susan,Fuentes,millermark@example.org,(219)273-8449x81213,1987-03-18,Female,384 Collier Road,Apt. 867,East Emily,IL,10144,USA,New,,2023-01-28
CUST-000819,Elizabeth,Moreno,drhodes@example.net,365.456.1922,2000-03-13,Other,3186 Martinez Lights,,Lake Crystalbury,MP,04309,USA,VIP,Silver,2023-01-08
CUST-000820,Robert,Duran,blawson@example.net,259.591.6764,1954-02-13,Other,932 Taylor Place,,Lake Linda,AS,60035,USA,Regular,,2023-04-21
CUST-000821,Gregory,Barron,stevengreen@example.net,001-652-625-2964,1987-12-01,Male,68681 Charles Tunnel Apt. 306,,Andrewhaven,AK,42506,USA,VIP,Bronze,2025-07-28
CUST-000822,Timothy,Randall,jacqueline90@example.net,(627)887-9025x9120,2004-12-02,Male,16266 Javier Field Suite 841,Apt. 295,Dianeshire,OK,64687,USA,VIP,,2024-07-09
CUST-000823,Jeremy,Gibson,carolynhoward@example.com,001-355-319-2474,1948-11-22,Other,7038 Hernandez Knoll,,Rosariomouth,VI,57004,USA,Regular,Gold,2024-03-29
CUST-000824,Ethan,Vaughan,jessica23@example.org,4084056308,1984-06-01,Other,732 Benjamin Mountains,Apt. 127,Lake Ronald,MI,38591,USA,VIP,,2023-02-24
CUST-000825,Edward,Smith,adamwilliamson@example.org,+1-942-887-4162,1992-11-04,Male,651 Colleen Street,,Michaelland,TX,93480,USA,VIP,,2024-06-21
CUST-000826,Susan,Dyer,palmerchristine@example.net,+1-542-826-2300,1945-07-07,Other,23502 Aaron Field Suite 243,,Riveraborough,OK,15538,USA,VIP,Bronze,2022-11-23
CUST-000827,Katrina,Thomas,lindaniel@example.com,001-563-516-6968x740,1998-11-24,Female,4410 Garcia Lock Suite 970,,Lake Amyport,WY,96757,USA,Regular,Bronze,2025-10-11
CUST-000828,Anthony,Murphy,burnskevin@example.net,(828)809-2411x50509,1951-01-21,Female,52552 Heather Dale,,West Wesleyside,ID,60273,USA,VIP,Gold,2023-10-31
CUST-000829,Cynthia,Young,jody47@example.com,(753)495-0111,1996-04-23,Male,627 Padilla Plaza Apt. 603,Apt. 748,East Andrewstad,AS,70447,USA,New,Gold,2024-10-12
CUST-000830,William,Mann,iwilson@example.com,742-429-3554,1947-09-07,Male,675 Crawford Rest Apt. 137,Apt. 045,Jenkinsberg,NV,33283,USA,Regular,,2025-07-05
CUST-000831,Miranda,Garcia,ksmith@example.com,897.201.5221x33689,1945-04-29,Female,7612 Adrian Park,,Peterville,WA,15814,USA,New,Bronze,2023-10-24
CUST-000832,Jessica,Armstrong,mray@example.org,415.760.3387x885,1991-01-26,Male,184 Tanya Mountain Suite 309,,Lake Adambury,NM,77490,USA,Regular,Bronze,2025-01-29
CUST-000833,Brandi,Carr,kimberly57@example.net,+1-744-641-0769x2626,1986-01-18,Male,5916 Sharon Street Suite 359,Apt. 985,South Lisashire,NE,48194,USA,New,Bronze,2023-09-09
CUST-000834,Leon,Romero,sandracrawford@example.com,+1-381-967-8434x07307,1974-03-05,Other,35007 Paul Estate Apt. 338,,Justinbury,MH,25285,USA,VIP,Silver,2024-05-09
CUST-000835,Briana,Peterson,evelyn02@example.org,726-353-2735,1962-10-10,Female,49032 John Orchard Suite 146,Suite 093,Leestad,UT,59677,USA,New,Silver,2024-01-24
CUST-000836,Bobby,Holden,williamsdaniel@example.com,836-344-5947,1993-02-03,Female,939 Sue Drive,,Rhodestown,MP,55351,USA,VIP,Bronze,2025-10-18
CUST-000837,Samuel,Sullivan,garyhernandez@example.net,+1-730-756-4468x5304,1965-03-28,Female,502 Lewis Isle Suite 077,,Tateport,WY,28863,USA,VIP,Gold,2023-10-24
CUST-000838,Derrick,Ortiz,barbaraburke@example.com,+1-460-408-2369x62690,1954-04-07,Female,5061 Mejia Camp Suite 701,,Erikaburgh,AZ,07817,USA,New,Silver,2023-07-14
CUST-000839,Melinda,King,bryantcarol@example.org,362-418-3339,1981-04-01,Male,921 Melissa Fork Apt. 712,,South Bobby,AR,73799,USA,VIP,Gold,2023-06-17
CUST-000840,Dustin,Hall,rwallace@example.org,405.249.8578x872,1970-01-19,Male,80126 Rachel Green,Suite 658,Derrickview,NM,54024,USA,VIP,Silver,2023-03-20
CUST-000841,Ashley,Cardenas,lucasolivia@example.com,924.952.5737x874,1979-04-29,Male,70946 Mendoza Mount Apt. 612,,Ashleyberg,ND,40650,USA,Regular,Gold,2022-11-16
CUST-000842,Alexandra,Pope,williamzhang@example.com,+1-216-741-7005x37186,1969-03-25,Other,803 Hannah Row Suite 647,,Cynthiaberg,NH,76867,USA,VIP,Gold,2023-04-20
CUST-000843,Priscilla,Beard,dennis53@example.com,+1-941-260-1991x98480,2003-06-27,Male,0867 Michael Canyon,Suite 710,Wilcoxton,LA,30134,USA,New,,2024-05-28
CUST-000844,Theresa,Riley,charper@example.net,(246)210-5110,1987-06-11,Male,78502 Nathan Drive,Suite 497,Lake Kathryn,SC,30600,USA,Regular,Gold,2023-07-06
CUST-000845,Christine,Johnson,fritzgeorge@example.com,(999)674-7539x659,1960-11-11,Male,2694 Brian Corner,,Mitchellstad,WI,94715,USA,VIP,Silver,2024-12-11
CUST-000846,Kelly,Pugh,christopher33@example.com,001-793-776-6997x68160,1976-02-10,Other,4905 Gilbert Lock,,West Joshuaton,NY,08144,USA,New,,2023-06-21
CUST-000847,Lori,Rogers,vjackson@example.org,+1-657-744-5099x98632,1993-01-08,Female,79111 Heather Centers Suite 184,Suite 689,Candaceburgh,CA,32320,USA,New,,2023-06-21
CUST-000848,Barbara,Wilson,brianhopkins@example.net,001-934-480-0226x425,1945-05-20,Male,8298 Morse Plaza Apt. 921,,Thomasview,PA,96032,USA,VIP,Bronze,2023-11-28
CUST-000849,Sean,Hughes,greg37@example.org,284.672.1461x7275,1966-07-08,Female,267 Harvey Parkway,,Lawrenceside,NC,60928,USA,VIP,Gold,2024-06-15
CUST-000850,Mark,Ramirez,nicole41@example.org,401-992-9360x596,1965-10-22,Other,934 Huang Path,,North Ericview,MP,69705,USA,VIP,Bronze,2025-08-29
CUST-000851,Kenneth,Munoz,qhiggins@example.com,(711)656-8622x30706,1977-07-01,Female,16022 Reid Hills Apt. 303,,Horneburgh,AS,85772,USA,New,,2023-09-11
CUST-000852,Rebekah,Jones,kreid@example.com,475-963-1121x3807,1978-10-30,Male,6154 Dean Pass,Suite 866,West Ryan,VT,39357,USA,Regular,Silver,2024-12-25
CUST-000853,Sarah,Martin,matthewjones@example.org,+1-688-466-9059x46998,1978-08-29,Female,847 Mark Cape,Apt. 132,Davisburgh,IL,98253,USA,New,Silver,2023-01-28
CUST-000854,Alvin,Dillon,smills@example.org,978.862.6852x728,2006-09-03,Other,08778 Mariah Mill,,Lake Adrianburgh,TN,70879,USA,New,Gold,2023-04-25
CUST-000855,Jeffrey,Little,lisa57@example.org,762-932-7700x45358,1958-08-04,Female,3228 Cabrera Valleys,,Livingstontown,ME,93455,USA,Regular,,2023-07-09
CUST-000856,Jonathan,Hines,markmorgan@example.com,393.797.7041x16788,1994-07-11,Other,467 Allison Ville Suite 690,,Tamaraview,NY,88476,USA,Regular,Bronze,2023-04-29
CUST-000857,Joseph,Lambert,nreese@example.org,001-929-212-4895x587,1945-07-03,Female,39459 Haley Manor Suite 076,Apt. 895,North Christopher,VT,06687,USA,VIP,Bronze,2025-08-14
CUST-000858,Stephanie,Johnston,bensonjohn@example.net,316.228.3356x8905,1978-11-28,Other,53374 Mark Mount,Apt. 277,New Katie,CA,42282,USA,Regular,Gold,2023-07-07
CUST-000859,Michael,Reynolds,steven94@example.com,459.359.9550x5536,1972-10-01,Female,541 Claudia Estates Suite 252,,South Patriciahaven,SD,66118,USA,New,Silver,2025-08-12
CUST-000860,Katherine,Foster,cole19@example.net,001-221-445-7445x203,1974-09-03,Male,473 William Trail Apt. 403,Suite 321,Lake Victoria,FM,37952,USA,New,Silver,2023-04-30
CUST-000861,Jacqueline,Aguilar,phall@example.org,001-741-921-8052,1980-11-07,Female,047 Davis Union,,East Mark,MT,01570,USA,New,Gold,2022-11-12
CUST-000862,Rachel,Miller,harriskevin@example.net,848.457.1339,2001-01-23,Male,612 Allen Viaduct Apt. 112,,Port Gabrielland,FM,91701,USA,Regular,Bronze,2023-02-04
CUST-000863,Wayne,Mcknight,davisbrittany@example.com,+1-302-898-9088,1987-07-07,Male,2319 Erica Ways Apt. 821,Apt. 356,North Scott,FL,31106,USA,New,Bronze,2024-12-16
CUST-000864,Nicole,Garrett,tbrown@example.net,001-917-610-3891x918,1947-02-02,Other,33203 Cisneros Greens,,Russellfort,CA,34068,USA,New,Gold,2025-02-12
CUST-000865,Thomas,Myers,mckenzietyler@example.com,001-325-372-3163x16037,1985-12-06,Other,7039 Heath Ford,,South Raymondmouth,AK,02292,USA,New,Silver,2025-07-09
CUST-000866,Cathy,Powell,msanders@example.org,001-223-937-0071x580,1999-06-08,Other,0863 Ian Hills,,Port Anthony,WV,53745,USA,Regular,Bronze,2023-11-15
CUST-000867,Amanda,Henry,nicole88@example.net,992.437.5909,1953-10-16,Male,258 Newton Knolls Suite 139,,New Stephanietown,IL,41240,USA,VIP,Gold,2023-11-07
CUST-000868,Frederick,Potter,jsimpson@example.org,+1-273-269-3238,1961-02-04,Male,4758 Gutierrez Union,,Zacharyfort,VT,35333,USA,VIP,,2024-05-24
CUST-000869,Jerry,Wang,benjaminperez@example.com,352-397-7601x45840,1992-01-16,Male,1572 Jasmine Station Apt. 611,,Ryanville,CT,40729,USA,New,Silver,2023-02-17
CUST-000870,Anthony,Gonzalez,hjones@example.net,(660)455-5465,1991-07-21,Male,8437 Davis Grove,,East Kellyview,SC,90414,USA,VIP,Bronze,2023-12-30
CUST-000871,Victoria,Abbott,emily60@example.org,401.519.6227,2005-11-11,Male,742 Denise Stream Suite 368,Apt. 850,Marymouth,AK,77240,USA,New,Silver,2023-10-12
CUST-000872,Anthony,Moran,russellsamantha@example.com,6816136403,1980-03-28,Male,770 Hannah Extensions,,Reillymouth,VT,87108,USA,Regular,Gold,2023-06-02
CUST-000873,Nancy,Martinez,brittneykelly@example.com,+1-966-795-4217x562,1955-06-16,Female,16173 Torres Prairie,,Heidimouth,OR,24634,USA,New,,2024-07-25
CUST-000874,Emily,Cabrera,andreamorrow@example.com,389-471-0017x078,1987-11-14,Other,576 Joan Garden Apt. 494,Suite 142,West Jennifer,WI,20129,USA,Regular,Bronze,2023-07-16
CUST-000875,Olivia,Mcclain,daniellewebb@example.net,+1-275-467-9813,1970-12-14,Male,4771 Matthew Points Apt. 187,,Lake Pamelaview,CA,95073,USA,New,,2025-03-13
CUST-000876,Tony,Ray,zhangdavid@example.com,(644)461-1983x0975,1990-12-01,Other,3885 John Stravenue Suite 487,,Smithfort,OH,73968,USA,New,Bronze,2025-08-23
CUST-000877,Cynthia,Peterson,matthewdavis@example.org,001-880-282-2679x90966,1954-03-09,Male,3839 Stevens Lodge Suite 682,,Port Jennifertown,ID,90005,USA,New,Bronze,2025-07-01
CUST-000878,Thomas,Collier,griffinlisa@example.com,508.686.6932x07098,1976-08-17,Male,674 Grimes Spur,,New Robert,AR,62730,USA,VIP,,2025-10-25
CUST-000879,Emily,Adams,randall72@example.com,965.941.9828x1794,1981-03-18,Female,34522 Jacob Fall,,Carrbury,AR,28905,USA,Regular,Silver,2025-03-26
CUST-000880,Julia,Alvarado,michael57@example.org,709.307.4063,1972-02-04,Male,24767 Martinez Junctions Apt. 799,,North Jenniferstad,MP,28018,USA,New,,2023-03-19
CUST-000881,Sandra,Russell,jamesvasquez@example.org,542.928.5628,1953-08-24,Other,2259 Curtis Fort,Apt. 700,Douglasborough,KS,04961,USA,New,Bronze,2024-01-13
CUST-000882,Sean,Adams,jesusgill@example.net,488-738-4561,1985-07-06,Other,7371 Mullins Spur,Apt. 769,Fernandezfurt,LA,48935,USA,New,Gold,2023-06-14
CUST-000883,Michael,Turner,codyburns@example.net,+1-537-492-6405,1984-06-23,Female,96885 Jose Curve Apt. 903,Suite 997,Lake Jason,UT,49298,USA,New,Gold,2025-05-15
CUST-000884,Frederick,Wheeler,katherine65@example.com,001-510-625-0666x86067,1975-12-21,Male,49986 Douglas Prairie Suite 910,,New Matthew,ME,19720,USA,Regular,Silver,2022-11-27
CUST-000885,Patrick,Hernandez,michael63@example.net,643.296.3994x959,1957-07-03,Other,4656 Gonzalez Mountains Apt. 873,,North Edwardland,AK,87295,USA,VIP,Bronze,2025-05-28
CUST-000886,Lindsay,Mcdonald,omarbennett@example.net,001-525-367-3223x4874,1971-09-06,Female,19109 Kevin Path Suite 607,Apt. 264,Sandramouth,WI,73589,USA,VIP,Silver,2023-04-11
CUST-000887,Courtney,Gonzalez,npalmer@example.com,+1-641-776-0909x3716,1985-01-22,Other,45734 Graham Ports,Suite 473,New Scott,OH,07966,USA,Regular,Gold,2025-06-30
CUST-000888,Kristin,Duffy,david90@example.net,566-951-8378x47719,1962-01-23,Other,0968 Montgomery Parkway Apt. 625,Apt. 230,Ramirezburgh,KS,29637,USA,Regular,,2025-01-25
CUST-000889,Nancy,Howard,llarson@example.org,(215)260-3871,1958-01-15,Other,9466 Rebecca Radial Apt. 376,,Scottmouth,NE,96793,USA,VIP,,2023-09-24
CUST-000890,David,Harmon,simmonsjacob@example.org,603-396-5586x81900,1964-08-10,Female,35286 Smith Via,,New Lee,WA,00543,USA,Regular,,2025-07-30
CUST-000891,Anthony,Willis,hlee@example.org,301-724-5718,1980-01-19,Male,194 Jake Locks Suite 055,,New Codyshire,IN,76049,USA,New,Silver,2025-02-18
CUST-000892,Samuel,Shaw,ajones@example.net,2499293285,2002-09-11,Male,612 Jared Dam,,Port Jamesshire,MI,21891,USA,VIP,Bronze,2024-01-27
CUST-000893,Bobby,Savage,blake03@example.com,+1-817-875-8856x27480,1951-07-13,Male,2030 Vargas Village,,Sherrychester,MD,64776,USA,VIP,Gold,2025-09-21
CUST-000894,Gary,Wilson,pwilliams@example.org,+1-211-423-9933,1965-04-13,Female,206 Jeffrey Turnpike Suite 596,Apt. 096,New Kathrynside,AR,38276,USA,Regular,Silver,2024-11-09
CUST-000895,Maurice,Davis,karenkirby@example.com,6818641804,1997-09-29,Other,971 Johnson Trail,Apt. 469,Josephshire,FM,46690,USA,VIP,Bronze,2023-11-30
CUST-000896,Richard,Garza,maria80@example.com,(774)256-6983,1975-07-11,Other,414 Elizabeth Shoals,,West Christinemouth,VI,85768,USA,Regular,Gold,2022-12-04
CUST-000897,Ryan,Stewart,emilyburton@example.com,966.491.9530x164,1977-11-16,Female,74685 Dennis Tunnel Suite 297,,Millerfurt,MS,18471,USA,VIP,,2024-03-01
CUST-000898,Amber,Graham,kyleboyd@example.com,(689)267-0165x6277,1954-10-19,Male,2312 Hernandez Fall Apt. 525,Suite 008,Juliehaven,MP,81674,USA,Regular,Silver,2025-02-21
CUST-000899,Peter,Brown,danielsosa@example.org,220-753-5313x18456,1983-06-07,Male,2322 Adam Corner,,New Joseph,KS,98040,USA,New,Bronze,2023-10-06
CUST-000900,Daniel,Olsen,campbellanthony@example.net,383.343.7798x2402,1971-09-29,Other,13799 Wayne Shoal,Apt. 096,Port Lance,MT,45564,USA,VIP,Gold,2023-07-07
CUST-000901,April,Jensen,rcochran@example.com,(487)574-5263x488,1992-01-09,Male,254 Adkins Crossroad Suite 351,,South Taraside,WV,24954,USA,New,,2025-10-25
CUST-000902,Mark,Mercer,matthew38@example.net,428.972.0476x76660,1963-09-09,Male,20753 Gabriella View Apt. 685,Apt. 152,Andersonton,NJ,39237,USA,VIP,,2024-06-30
CUST-000903,Shelia,Scott,jeffrey10@example.com,744-952-9964,1964-06-26,Male,19971 Frances Lake,Apt. 334,Martinchester,MP,81144,USA,New,,2024-12-21
CUST-000904,Christopher,Brady,latoyaturner@example.com,399-975-8586x1888,1977-01-28,Male,215 Victor Glens,Apt. 763,South Rebecca,OR,06403,USA,VIP,Silver,2024-03-28
CUST-000905,Jason,Wilson,jacobpitts@example.com,880-970-4731x483,1964-05-06,Other,740 Smith Lodge Suite 656,Apt. 076,East Melissa,OH,20771,USA,VIP,,2025-09-11
CUST-000906,Tammy,Cobb,davidcalderon@example.org,568.227.8472x64393,2001-12-07,Male,969 Eileen Camp Suite 660,,Amybury,CT,24317,USA,Regular,,2023-03-13
CUST-000907,Denise,Baker,adriana49@example.net,418-346-5124,1946-09-02,Female,378 Thomas Station Apt. 483,,Kinghaven,CT,11401,USA,Regular,Gold,2023-06-11
CUST-000908,Jessica,Riley,joanna85@example.net,821-793-7931x363,1981-02-19,Other,6768 Alvarez Lakes,,West Kristina,NE,09925,USA,VIP,Bronze,2024-11-26
CUST-000909,Kimberly,Davis,yesenia19@example.com,480.588.4267,1957-06-20,Female,761 Glenn Bypass,,North Christopherville,MA,40864,USA,Regular,Gold,2023-06-18
CUST-000910,Aaron,Campbell,robertking@example.net,(814)399-0108,1995-04-02,Female,7904 Matthew Orchard Apt. 806,,Austinshire,MS,61028,USA,Regular,Silver,2024-05-31
CUST-000911,Paul,White,silvapreston@example.org,(737)826-4320,1980-08-05,Female,45971 Cox Springs Suite 932,,Owensville,DE,89799,USA,VIP,Gold,2024-11-01
